"id";"current_age";"retirement_age";"birth_year";"birth_month";"gender";"address";"latitude";"longitude";"per_capita_income";"yearly_income";"total_debt";"credit_score";"num_credit_cards"
1271;34;66;1985;10;"Male";"539 Maple Drive";36.11;-80.07;"23738.00";"48398.00";"138998.00";642;3
1272;27;69;1992;6;"Male";"581 Seventh Drive";36.0;-115.04;"30025.00";"61222.00";"142541.00";779;1
1273;21;71;1998;4;"Male";"966 Sussex Boulevard";41.88;-87.97;"24223.00";"49382.00";"43126.00";762;1
1274;49;61;1970;4;"Female";"824 West Drive";41.95;-71.7;"24260.00";"49464.00";"123198.00";705;6
1275;35;65;1984;3;"Female";"1496 Rose Street";34.04;-118.29;"11395.00";"23238.00";"31661.00";611;2
1276;82;66;1937;6;"Female";"7236 South Boulevard";41.83;-87.68;"25365.00";"41793.00";"1141.00";730;5
1277;33;65;1987;1;"Male";"97542 Hillside Lane";43.1;-76.21;"25429.00";"51848.00";"86951.00";692;1
1278;19;70;2000;9;"Male";"1804 Madison Lane";39.98;-82.98;"13938.00";"28417.00";"25959.00";684;3
1279;78;65;1941;7;"Male";"22 East Avenue";42.47;-83.49;"34259.00";"62103.00";"33545.00";509;4
1280;28;66;1991;10;"Male";"7933 Plum Lane";34.06;-117.79;"16025.00";"32676.00";"88515.00";641;1
1281;92;61;1927;12;"Female";"34 Bayview Drive";34.1;-117.38;"14632.00";"26546.00";"2480.00";689;6
1282;34;66;1985;3;"Female";"404 Main Lane";45.76;-108.57;"20231.00";"41249.00";"42268.00";695;2
1283;50;65;1970;1;"Male";"720 Seventh Avenue";45.64;-122.37;"31226.00";"63673.00";"147913.00";591;4
1284;50;64;1969;9;"Female";"8990 Plum Street";41.76;-70.08;"19591.00";"39947.00";"57346.00";765;2
1285;68;53;1951;12;"Female";"6723 Maple Street";38.83;-77.21;"30622.00";"65298.00";"18684.00";524;2
1286;53;67;1966;10;"Female";"456 Lincoln Boulevard";42.76;-78.74;"30202.00";"61578.00";"85383.00";602;2
1287;32;67;1987;7;"Female";"698 11th Lane";35.55;-77.05;"15827.00";"32274.00";"72974.00";545;1
1288;41;57;1978;7;"Female";"14 Valley Drive";38.47;-81.81;"18666.00";"38059.00";"68220.00";634;2
1289;33;64;1986;11;"Male";"27934 11th Street";26.14;-80.13;"20995.00";"42808.00";"117011.00";758;1
1290;53;68;1966;6;"Male";"6223 Lexington Drive";33.1;-96.66;"32580.00";"66428.00";"197102.00";669;2
1291;43;64;1976;11;"Male";"582 Essex Street";38.21;-91.16;"17101.00";"34869.00";"53381.00";699;2
1292;20;68;1999;4;"Male";"176 River Boulevard";35.7;-89.99;"14249.00";"29051.00";"5819.00";774;2
1293;32;65;1988;1;"Female";"219 Federal Street";29.45;-95.06;"24217.00";"49374.00";"108192.00";706;2
1294;39;63;1980;7;"Female";"2244 Mill Boulevard";40.69;-74.26;"28993.00";"59114.00";"132715.00";730;2
1295;70;70;1950;2;"Female";"888 Lincoln Street";46.78;-92.11;"17474.00";"27772.00";"14408.00";788;4
1296;60;64;1959;11;"Female";"2468 Spruce Drive";28.7;-81.34;"22896.00";"46683.00";"93126.00";788;5
1297;58;67;1961;11;"Male";"669 Wessex Lane";34.99;-92.63;"18817.00";"38371.00";"50530.00";703;3
1298;32;70;1987;12;"Female";"3535 West Drive";34.01;-118.2;"12557.00";"25603.00";"26348.00";729;2
1299;40;70;1979;11;"Female";"2578 Park Boulevard";39.29;-85.76;"18295.00";"37299.00";"31923.00";723;2
1300;58;66;1961;3;"Male";"4988 Ocean View Lane";31.13;-93.27;"11324.00";"23092.00";"20545.00";752;4
1301;26;66;1993;5;"Female";"9530 Washington Street";38.1;-122.63;"30335.00";"61850.00";"81158.00";728;9
1302;62;72;1958;2;"Female";"8323 Catherine Boulevard";36.42;-81.46;"14218.00";"28988.00";"13351.00";694;4
1303;66;69;1953;3;"Male";"602 First Street";41.31;-81.85;"30381.00";"61937.00";"138153.00";684;7
1304;24;70;1995;8;"Female";"229 River Avenue";40.99;-74.34;"44540.00";"90812.00";"175569.00";850;3
1305;46;73;1974;2;"Female";"2794 Seventh Drive";35.33;-89.88;"19115.00";"38971.00";"0.00";784;3
1306;46;58;1973;5;"Female";"136 Tenth Boulevard";33.82;-117.91;"16252.00";"33137.00";"40559.00";706;2
1307;52;61;1967;4;"Female";"2332 Elm Lane";37.89;-122.03;"42685.00";"87030.00";"156474.00";646;5
1308;36;67;1984;2;"Female";"28 Lexington Drive";47.36;-122.1;"28919.00";"58964.00";"71890.00";619;1
1309;87;64;1932;4;"Female";"115 Bayview Lane";47.61;-122.3;"37485.00";"55902.00";"3385.00";531;1
1310;33;69;1986;9;"Female";"4930 Birch Drive";33.92;-78.02;"17498.00";"35670.00";"58182.00";751;2
1311;27;71;1992;11;"Male";"79 Sixth Avenue";47.54;-122.58;"21219.00";"43264.00";"89798.00";729;1
1312;31;66;1988;4;"Female";"5190 Grant Street";37.3;-121.8;"25115.00";"51209.00";"76900.00";765;1
1313;35;67;1985;1;"Male";"9853 Sussex Street";40.61;-79.83;"14798.00";"30172.00";"39959.00";653;2
1314;43;70;1976;11;"Male";"857 Jefferson Avenue";29.7;-98.11;"19325.00";"39404.00";"71859.00";723;5
1315;57;70;1962;8;"Female";"759 Madison Drive";38.61;-88.78;"15976.00";"32576.00";"0.00";753;4
1316;27;65;1993;2;"Female";"711 Norfolk Drive";40.6;-80.65;"16314.00";"33266.00";"0.00";693;5
1317;41;68;1978;7;"Female";"26 Valley Stream Drive";39.39;-74.51;"15157.00";"30910.00";"42507.00";749;4
1318;18;65;2002;2;"Female";"521 Mountain View Lane";35.55;-117.67;"22397.00";"45664.00";"0.00";778;4
1319;19;68;2000;3;"Female";"671 George Drive";38.2;-84.55;"23827.00";"48582.00";"189348.00";546;1
1320;28;64;1991;10;"Female";"5225 Bayview Street";34.02;-118.28;"13002.00";"26513.00";"32620.00";604;1
1321;49;66;1970;10;"Female";"981 Fifth Boulevard";40.26;-103.79;"16910.00";"34480.00";"58795.00";696;1
1322;35;62;1984;5;"Female";"775 Essex Lane";39.67;-75.75;"22319.00";"45508.00";"93806.00";636;1
1323;36;68;1983;3;"Female";"28 Second Boulevard";32.34;-108.7;"15407.00";"31414.00";"42233.00";719;4
1324;45;61;1974;11;"Female";"535 Hill Boulevard";27.33;-82.54;"19065.00";"38872.00";"94970.00";663;4
1325;23;66;1996;3;"Female";"459 East Avenue";37.44;-122.2;"150583.00";"307018.00";"516263.00";745;2
1326;52;73;1968;2;"Female";"292 Maple Drive";40.49;-74.48;"32610.00";"66489.00";"83828.00";731;2
1327;20;67;1999;12;"Female";"3183 Burns Boulevard";45.94;-122.67;"21093.00";"43006.00";"26144.00";688;2
1328;28;68;1992;1;"Female";"441 Rose Lane";40.16;-83.06;"41682.00";"84987.00";"162718.00";600;2
1329;24;68;1995;3;"Female";"6768 Federal Avenue";34.08;-117.46;"13739.00";"28011.00";"20196.00";720;4
1330;65;61;1954;12;"Female";"35187 West Lane";34.4;-119.72;"33097.00";"35404.00";"30887.00";575;3
1331;49;70;1971;2;"Female";"6661 Mill Lane";47.11;-122.76;"24044.00";"49026.00";"83385.00";718;1
1332;63;68;1956;6;"Male";"547 West Drive";41.0;-73.66;"35269.00";"71909.00";"44190.00";712;3
1333;18;69;2001;9;"Male";"38 Valley Stream Street";27.75;-82.64;"34974.00";"71312.00";"200793.00";741;4
1334;38;65;1981;4;"Female";"17 Tenth Avenue";43.0;-78.87;"19433.00";"39627.00";"47793.00";718;4
1335;51;66;1968;10;"Female";"29693 Bayview Drive";33.56;-117.63;"47991.00";"97845.00";"255288.00";836;4
1336;18;67;2001;7;"Female";"243 Forest Lane";40.66;-73.84;"26481.00";"53995.00";"154800.00";673;1
1337;26;66;1993;9;"Male";"9249 Third Lane";27.27;-80.35;"18946.00";"38634.00";"42099.00";800;2
1338;33;67;1986;12;"Male";"12 12th Avenue";42.58;-87.85;"23060.00";"47023.00";"0.00";765;2
1339;25;70;1994;8;"Male";"9181 Elm Avenue";38.01;-121.38;"31600.00";"64429.00";"136163.00";773;2
1340;53;68;1966;8;"Male";"815 Hillside Drive";29.76;-95.38;"26420.00";"53872.00";"64269.00";691;5
1341;87;72;1932;8;"Male";"4713 First Boulevard";41.15;-85.48;"19914.00";"30349.00";"2985.00";686;4
1342;27;61;1993;1;"Female";"883 Federal Street";42.91;-78.7;"19983.00";"40744.00";"50803.00";717;1
1343;22;62;1997;7;"Female";"777 Valley Stream Lane";41.83;-87.68;"11951.00";"24369.00";"37437.00";575;4
1344;61;65;1958;11;"Male";"186 Forest Avenue";42.58;-83.03;"22974.00";"46843.00";"66529.00";736;2
1345;83;66;1936;9;"Female";"7978 Main Lane";30.21;-90.92;"24703.00";"16620.00";"1140.00";804;8
1346;53;65;1966;3;"Female";"696 Oak Boulevard";36.81;-119.75;"17985.00";"36672.00";"99454.00";655;2
1347;64;64;1955;5;"Female";"893 Littlewood Lane";35.73;-77.92;"23756.00";"55418.00";"20950.00";590;3
1348;83;64;1936;6;"Male";"873 Summit Street";40.64;-73.94;"0.00";"2.00";"0.00";667;6
1349;48;64;1971;8;"Female";"716 Lake Avenue";29.76;-95.38;"13862.00";"28267.00";"35727.00";799;3
1350;22;65;1998;2;"Female";"637 Main Avenue";33.84;-118.07;"21940.00";"44740.00";"103896.00";651;1
1351;18;55;2001;12;"Female";"892 Third Boulevard";61.14;-149.76;"28730.00";"58579.00";"94998.00";808;1
1352;65;64;1954;3;"Female";"8437 Sixth Street";44.75;-85.6;"20035.00";"42102.00";"9645.00";672;3
1353;50;65;1970;2;"Female";"655 Federal Avenue";40.46;-111.63;"21232.00";"43294.00";"104521.00";816;7
1354;34;59;1985;4;"Male";"7401 Seventh Street";35.46;-86.08;"16349.00";"33336.00";"48213.00";692;3
1355;54;67;1966;1;"Male";"41 Grant Drive";32.35;-86.28;"11703.00";"23863.00";"83430.00";536;2
1356;84;70;1936;1;"Male";"9 Lafayette Lane";44.99;-91.72;"19196.00";"26676.00";"1370.00";733;5
1357;75;65;1944;12;"Female";"402 Birch Boulevard";47.2;-122.4;"16941.00";"11410.00";"0.00";812;7
1358;69;70;1950;4;"Female";"128 Main Street";43.1;-89.5;"33808.00";"68930.00";"72619.00";768;4
1359;35;70;1984;7;"Female";"316 Lexington Boulevard";36.67;-76.3;"22084.00";"45025.00";"49878.00";691;2
1360;41;61;1978;4;"Male";"4693 Elm Lane";30.75;-86.57;"19066.00";"38874.00";"64474.00";672;3
1361;67;66;1952;12;"Male";"9385 Lincoln Drive";42.38;-83.1;"14848.00";"28714.00";"12978.00";638;2
1362;58;67;1962;1;"Male";"3385 Hill Lane";38.78;-77.27;"35563.00";"72510.00";"44317.00";727;4
1363;18;66;2002;2;"Male";"62715 Sixth Avenue";42.72;-78.83;"24121.00";"49185.00";"92484.00";690;2
1364;47;72;1972;11;"Male";"37845 Main Street";32.93;-97.22;"0.00";"3.00";"5.00";750;2
1365;18;65;2002;2;"Male";"6039 Valley Stream Street";38.23;-122.56;"26752.00";"54547.00";"92901.00";751;1
1366;25;63;1994;9;"Female";"212 Lincoln Lane";30.33;-81.65;"19617.00";"40000.00";"127951.00";767;3
1367;49;67;1970;6;"Female";"364 Plum Lane";44.52;-87.98;"16801.00";"34255.00";"36094.00";708;4
1368;29;69;1990;5;"Female";"637 Littlewood Drive";37.22;-77.28;"22059.00";"44976.00";"80109.00";717;2
1369;59;67;1961;1;"Female";"535 Grant Boulevard";39.35;-85.96;"17585.00";"35854.00";"49101.00";850;2
1370;62;66;1958;1;"Female";"99 Fifth Street";38.44;-121.3;"25949.00";"52908.00";"109229.00";709;4
1371;86;65;1933;6;"Female";"143 Catherine Boulevard";21.41;-157.79;"24516.00";"49529.00";"1385.00";689;6
1372;76;66;1943;10;"Female";"96 Ninth Lane";34.95;-96.75;"15005.00";"28215.00";"18116.00";697;2
1373;35;66;1984;12;"Female";"834 Tenth Lane";41.07;-85.13;"16764.00";"34181.00";"50668.00";764;2
1374;28;66;1991;7;"Female";"7004 Mill Drive";42.45;-87.84;"19463.00";"39679.00";"93772.00";758;2
1375;23;70;1996;4;"Female";"532 Lake Drive";38.64;-76.9;"35114.00";"71590.00";"60635.00";717;2
1376;49;68;1971;1;"Female";"97536 Summit Street";30.51;-97.83;"30418.00";"62019.00";"85666.00";543;4
1377;32;68;1987;11;"Female";"593 Washington Drive";32.91;-96.62;"14535.00";"29637.00";"56446.00";569;3
1378;46;67;1973;3;"Female";"778 Main Avenue";44.27;-88.34;"20013.00";"40810.00";"65643.00";614;4
1379;76;72;1943;6;"Male";"93374 11th Street";42.58;-82.91;"19780.00";"34408.00";"9107.00";701;4
1380;37;66;1982;9;"Male";"566 Lexington Drive";33.62;-112.13;"20815.00";"42444.00";"77510.00";736;2
1381;79;68;1940;10;"Male";"1699 West Lane";41.69;-81.33;"24878.00";"29517.00";"2470.00";690;4
1382;58;65;1961;7;"Male";"16 Eighth Lane";32.79;-96.76;"12693.00";"25883.00";"44404.00";706;4
1383;68;64;1951;4;"Female";"315 Norfolk Lane";42.39;-71.1;"31849.00";"59938.00";"36978.00";670;1
1384;74;67;1946;1;"Female";"528 Lake Drive";38.53;-90.0;"22545.00";"23011.00";"30510.00";721;3
1385;51;68;1968;7;"Female";"5537 Eighth Street";44.96;-93.26;"40364.00";"82298.00";"182301.00";789;6
1386;59;62;1960;6;"Male";"485 Birch Boulevard";41.39;-84.12;"18600.00";"37927.00";"79299.00";712;1
1387;28;65;1991;5;"Male";"104 First Boulevard";35.72;-78.84;"32485.00";"66237.00";"146680.00";785;1
1388;26;71;1993;10;"Male";"4379 Lake Avenue";39.09;-76.85;"35553.00";"72485.00";"31605.00";691;2
1389;40;64;1979;8;"Female";"6950 Federal Avenue";33.83;-86.26;"17067.00";"34799.00";"72749.00";793;2
1390;37;71;1982;6;"Male";"691 First Lane";36.17;-86.78;"29868.00";"60897.00";"85771.00";850;3
1391;45;59;1975;2;"Male";"9604 Catherine Drive";40.72;-73.86;"25109.00";"51196.00";"67164.00";631;4
1392;24;61;1995;5;"Male";"5653 North Drive";33.62;-112.05;"26023.00";"53061.00";"84073.00";743;3
1393;52;67;1967;4;"Female";"6467 Birch Street";41.25;-97.12;"16901.00";"34460.00";"43936.00";692;2
1394;30;58;1989;4;"Female";"341 Hill Drive";38.63;-90.24;"28373.00";"57853.00";"131828.00";558;4
1395;58;65;1961;9;"Male";"2687 Burns Avenue";40.98;-74.11;"75378.00";"153691.00";"197377.00";604;2
1396;22;61;1997;5;"Male";"666 Lafayette Lane";39.21;-76.72;"22728.00";"46344.00";"66994.00";732;3
1397;32;72;1987;4;"Male";"5381 12th Boulevard";36.88;-94.87;"17845.00";"36388.00";"92949.00";710;4
1398;52;66;1967;4;"Male";"304 Third Boulevard";40.85;-74.4;"34756.00";"70862.00";"16595.00";745;5
1399;28;71;1991;5;"Male";"221 Lexington Avenue";32.08;-81.1;"19770.00";"40314.00";"131348.00";707;4
1400;29;71;1990;5;"Male";"4673 Washington Avenue";32.41;-87.03;"12474.00";"25434.00";"0.00";698;2
1401;24;71;1995;11;"Male";"9713 Fourth Lane";36.81;-119.75;"17985.00";"36672.00";"49660.00";739;2
1402;35;63;1984;10;"Male";"626 Federal Drive";34.72;-92.35;"47364.00";"96574.00";"265319.00";590;3
1403;74;61;1945;11;"Male";"316 Grant Drive";37.94;-77.65;"25937.00";"24545.00";"22488.00";753;2
1404;52;71;1967;11;"Female";"68 Sixth Avenue";32.3;-95.47;"17886.00";"36472.00";"80469.00";526;2
1405;45;71;1974;4;"Male";"70 Tenth Boulevard";47.91;-97.07;"23910.00";"48755.00";"37315.00";777;8
1406;36;68;1983;7;"Male";"57 Pine Boulevard";36.12;-95.91;"11633.00";"23718.00";"1386.00";712;2
1407;40;71;1979;12;"Male";"9466 Essex Street";33.43;-86.99;"19851.00";"40473.00";"54899.00";689;4
1408;42;67;1978;2;"Male";"209 George Avenue";33.31;-81.13;"12189.00";"24859.00";"43986.00";683;2
1409;23;65;1996;5;"Male";"512 Tenth Street";42.77;-86.1;"21668.00";"44181.00";"82622.00";701;1
1410;22;63;1998;1;"Female";"7902 Norfolk Drive";39.3;-76.44;"21017.00";"42856.00";"67954.00";571;1
1411;57;66;1962;6;"Female";"3196 Elm Boulevard";41.92;-88.3;"33847.00";"69007.00";"52218.00";720;4
1412;58;67;1961;6;"Female";"91 Jefferson Drive";36.97;-86.44;"26567.00";"54166.00";"0.00";707;5
1413;39;65;1980;5;"Female";"796 Sussex Avenue";39.03;-87.05;"15285.00";"31170.00";"33165.00";685;5
1414;71;66;1948;8;"Female";"5822 Fourth Boulevard";38.35;-81.63;"16835.00";"13937.00";"3854.00";783;4
1415;28;68;1991;12;"Male";"243 Wessex Avenue";33.15;-117.17;"22081.00";"45021.00";"77559.00";689;1
1416;73;65;1946;9;"Female";"8258 Jefferson Drive";43.03;-76.3;"24172.00";"48750.00";"18724.00";709;8
1417;54;68;1965;3;"Female";"336 Catherine Lane";42.63;-83.61;"25838.00";"52680.00";"87082.00";835;5
1418;25;69;1994;5;"Female";"309 River Avenue";44.13;-89.52;"13210.00";"26939.00";"69587.00";752;1
1419;53;64;1966;9;"Female";"634 Grant Boulevard";33.74;-84.37;"30157.00";"61490.00";"116180.00";647;1
1420;87;70;1932;8;"Female";"673 11th Drive";44.94;-93.1;"38514.00";"60652.00";"0.00";688;4
1421;30;65;1989;7;"Male";"7691 Ocean View Avenue";35.11;-77.07;"16177.00";"32985.00";"32764.00";740;2
1422;66;66;1953;7;"Female";"330 Martin Luther King Lane";35.51;-78.73;"18340.00";"36052.00";"6602.00";767;4
1423;23;55;1996;3;"Female";"989 Hill Avenue";28.8;-81.88;"11204.00";"22844.00";"37625.00";689;1
1424;101;68;1918;5;"Female";"887 Third Boulevard";35.13;-112.99;"13086.00";"15348.00";"1396.00";761;4
1425;88;67;1931;4;"Female";"95 Sixth Avenue";35.33;-89.88;"19115.00";"19225.00";"1644.00";809;8
1426;22;66;1997;4;"Female";"37 Norfolk Boulevard";40.33;-74.03;"56252.00";"114692.00";"91575.00";805;2
1427;34;66;1985;10;"Female";"326 Elm Lane";35.19;-80.83;"49477.00";"100880.00";"210445.00";770;1
1428;35;62;1984;11;"Female";"800 Ninth Boulevard";37.67;-92.66;"13963.00";"28472.00";"42750.00";508;1
1429;62;66;1957;7;"Female";"4823 Lincoln Drive";39.76;-104.87;"16459.00";"33556.00";"10619.00";799;4
1430;69;69;1950;4;"Female";"131 Tenth Avenue";41.63;-93.74;"26764.00";"33642.00";"20874.00";593;5
1431;56;61;1963;3;"Female";"6134 Littlewood Lane";30.38;-89.06;"19327.00";"39409.00";"52076.00";599;1
1432;42;72;1977;8;"Male";"78 Lexington Street";40.96;-74.61;"34205.00";"69747.00";"80763.00";741;4
1433;73;67;1946;3;"Male";"2834 West Street";30.68;-88.04;"25381.00";"48060.00";"17440.00";581;3
1434;62;67;1957;10;"Male";"8278 Grant Lane";26.45;-80.08;"20055.00";"40891.00";"61245.00";717;4
1435;41;78;1978;10;"Female";"9872 Lexington Street";34.06;-84.27;"45132.00";"92017.00";"157723.00";703;3
1436;21;55;1998;8;"Female";"729 Wessex Avenue";41.52;-87.42;"21992.00";"44842.00";"54189.00";500;4
1437;77;65;1942;4;"Female";"456 Birch Lane";47.43;-122.92;"19640.00";"44807.00";"13730.00";751;4
1438;26;64;1994;1;"Female";"4631 Plum Avenue";41.47;-81.67;"14737.00";"30049.00";"80474.00";700;1
1439;28;65;1991;11;"Female";"5663 Martin Luther King Boulevard";36.19;-82.95;"14406.00";"29371.00";"32300.00";715;2
1440;26;58;1993;4;"Male";"7344 Oak Drive";41.42;-78.55;"18965.00";"38670.00";"80894.00";630;1
1441;40;66;1979;7;"Male";"631 Ocean View Street";43.07;-89.38;"23840.00";"48609.00";"43520.00";737;3
1442;41;58;1979;1;"Male";"1036 Spruce Street";43.01;-114.7;"14925.00";"30432.00";"101847.00";624;1
1443;47;69;1972;7;"Male";"318 Ninth Lane";21.44;-158.18;"17175.00";"35016.00";"54455.00";732;3
1444;64;67;1955;10;"Male";"8999 Washington Drive";40.63;-73.63;"32805.00";"66885.00";"144703.00";698;7
1445;68;68;1951;6;"Male";"8199 Park Boulevard";41.12;-85.87;"17969.00";"27939.00";"11243.00";841;5
1446;28;61;1991;4;"Male";"54 Burns Avenue";34.02;-94.73;"13811.00";"28163.00";"50872.00";689;4
1447;33;60;1987;2;"Male";"338 George Avenue";47.49;-122.1;"33714.00";"68741.00";"203172.00";610;1
1448;48;70;1971;12;"Female";"578 Maple Avenue";35.05;-82.09;"18899.00";"38539.00";"0.00";850;3
1449;66;63;1953;6;"Male";"5807 Lincoln Street";32.61;-83.63;"15334.00";"28104.00";"12054.00";751;3
1450;22;70;1998;2;"Male";"440 Littlewood Drive";28.08;-80.6;"24500.00";"49952.00";"95184.00";780;1
1451;58;57;1961;4;"Female";"9384 Lake Street";42.41;-70.99;"20979.00";"17078.00";"25245.00";719;4
1452;46;59;1973;5;"Female";"524 Ocean Drive";29.76;-95.38;"95039.00";"193773.00";"241571.00";660;1
1453;37;73;1982;11;"Female";"4830 Ocean Drive";33.73;-87.28;"17716.00";"36122.00";"51593.00";641;2
1454;30;64;1990;1;"Male";"7051 West Drive";33.79;-117.99;"17564.00";"35813.00";"43474.00";748;2
1455;36;67;1983;12;"Male";"83 Sixth Drive";32.72;-117.09;"16838.00";"34330.00";"15223.00";713;4
1456;48;70;1971;8;"Male";"884 Tenth Drive";33.12;-89.05;"15316.00";"31231.00";"40499.00";681;3
1457;20;66;1999;6;"Male";"11162 Oak Drive";41.57;-93.61;"22425.00";"45725.00";"102164.00";688;4
1458;32;66;1987;6;"Male";"6106 Norfolk Boulevard";30.06;-89.93;"17536.00";"35755.00";"61748.00";708;4
1459;53;65;1967;2;"Male";"9385 Birch Street";35.11;-106.62;"15385.00";"31369.00";"0.00";707;3
1460;24;65;1995;7;"Female";"7454 12th Lane";42.52;-87.88;"30288.00";"61760.00";"163824.00";590;2
1461;41;72;1978;12;"Female";"691 Valley Drive";41.24;-81.82;"23559.00";"48038.00";"83238.00";704;6
1462;30;63;1989;7;"Female";"4788 Jefferson Boulevard";44.1;-122.8;"18446.00";"37610.00";"64933.00";586;1
1463;80;69;1940;1;"Female";"221 Catherine Boulevard";42.15;-74.53;"14515.00";"9766.00";"66.00";732;4
1464;63;61;1957;1;"Female";"99 Valley Stream Street";42.8;-73.92;"30839.00";"49569.00";"58019.00";682;2
1465;29;65;1991;2;"Female";"8463 Second Street";39.53;-84.08;"25333.00";"51651.00";"22705.00";801;3
1466;36;75;1983;4;"Female";"3194 Norfolk Street";38.64;-75.61;"17624.00";"35933.00";"23451.00";812;2
1467;26;69;1993;9;"Female";"229 Norfolk Street";42.58;-83.14;"26120.00";"53254.00";"131334.00";736;1
1468;66;65;1954;1;"Male";"5238 Plum Street";37.1;-121.6;"26188.00";"44137.00";"22392.00";626;2
1469;21;68;1998;12;"Male";"74 Hill Avenue";39.12;-97.7;"16990.00";"34646.00";"54205.00";759;1
1470;88;57;1931;9;"Male";"636 Main Avenue";30.79;-98.43;"13088.00";"22371.00";"994.00";700;4
1471;31;76;1988;11;"Male";"7948 Martin Luther King Avenue";35.1;-90.0;"10730.00";"21876.00";"20169.00";786;2
1472;43;69;1976;6;"Male";"33 Bayview Avenue";35.05;-78.87;"17751.00";"36189.00";"16988.00";694;3
1473;51;67;1968;11;"Female";"6541 Fourth Drive";37.04;-93.29;"20316.00";"41427.00";"53773.00";850;3
1474;23;65;1996;12;"Female";"359 Tenth Avenue";42.5;-96.39;"21757.00";"44361.00";"71031.00";705;1
1475;98;60;1921;11;"Female";"412 Burns Drive";21.31;-158.01;"22778.00";"42306.00";"472.00";725;5
1476;29;66;1990;3;"Female";"685 Jefferson Avenue";40.71;-74.06;"21916.00";"44688.00";"88092.00";716;3
1477;47;67;1972;7;"Male";"30 First Lane";40.15;-82.68;"22934.00";"46763.00";"65106.00";696;3
1478;39;66;1980;10;"Female";"3863 River Avenue";38.93;-121.25;"21829.00";"44506.00";"57994.00";849;3
1479;32;60;1987;11;"Male";"335 Main Street";33.72;-84.42;"13059.00";"26631.00";"33950.00";805;1
1480;49;64;1970;6;"Male";"5642 Bayview Avenue";35.11;-106.62;"24403.00";"49756.00";"70744.00";705;1
1481;72;65;1947;6;"Male";"527 Federal Avenue";37.78;-121.99;"0.00";"2422.00";"810.00";632;2
1482;54;64;1965;8;"Male";"52 Sixth Boulevard";34.06;-84.27;"43725.00";"89152.00";"162012.00";675;1
1483;18;70;2001;12;"Male";"65690 Bayview Lane";41.93;-71.29;"26693.00";"54427.00";"96369.00";714;2
1484;92;72;1927;8;"Female";"290 Forest Street";32.28;-110.73;"30818.00";"57732.00";"2261.00";726;6
1485;64;69;1955;10;"Male";"1350 Lake Drive";33.41;-96.57;"24402.00";"49756.00";"89743.00";618;4
1486;39;63;1980;4;"Female";"396 Park Street";36.48;-81.05;"11431.00";"23307.00";"31064.00";789;1
1487;59;69;1961;2;"Female";"4793 North Street";40.69;-80.01;"39464.00";"80464.00";"76261.00";727;3
